BoroName,Borough,F1,Geometry,Latitude (generated),Latitude,Longitude (generated),Longitude,Neighborhood,Number of Records,hood
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.71495349,43.6481985,-79.40751986,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.71495349,43.6471768,-79.40751986,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.71495349,43.6408157,-79.40751986,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.71495349,43.6505712,-79.40751986,-79.3845675,Richmond / Adelaide / King-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.71495349,43.669542,-79.40751986,-79.4225637,Christie-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.71495349,43.6579524,-79.40751986,-79.3873826,Central Bay Street-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.71495349,43.6447708,-79.40751986,-79.3733064,Berczy Park-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.71495349,43.6514939,-79.40751986,-79.3754179,St. James Town-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.71495349,43.6571618,-79.40751986,-79.3789371,"Garden District, Ryerson-Toronto",1,Lawrence Park South
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.71495349,43.6623015,-79.40751986,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.71495349,43.6542599,-79.40751986,-79.3606359,Regent Park / Harbourfront-Toronto,1,Lawrence Park South
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.64806985,43.6658599,-79.43114913,-79.3831599,Church and Wellesley-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.64806985,43.6484292,-79.43114913,-79.3822802,First Canadian Place / Underground city-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.64806985,43.667967,-79.43114913,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.64806985,43.6464352,-79.43114913,-79.374846,Stn A PO Boxes-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.64806985,43.6795626,-79.43114913,-79.3775294,Rosedale-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.64806985,43.6289467,-79.43114913,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.64806985,43.6532057,-79.43114913,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.64806985,43.6626956,-79.43114913,-79.4000493,University of Toronto / Harbord-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.64806985,43.6481985,-79.43114913,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.64806985,43.6471768,-79.43114913,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.64806985,43.6408157,-79.43114913,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.64806985,43.6505712,-79.43114913,-79.3845675,Richmond / Adelaide / King-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.64806985,43.669542,-79.43114913,-79.4225637,Christie-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.64806985,43.6579524,-79.43114913,-79.3873826,Central Bay Street-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.64806985,43.6447708,-79.43114913,-79.3733064,Berczy Park-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.64806985,43.6514939,-79.43114913,-79.3754179,St. James Town-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.64806985,43.6571618,-79.43114913,-79.3789371,"Garden District, Ryerson-Toronto",1,Little Portugal
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.64806985,43.6623015,-79.43114913,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.64806985,43.6542599,-79.43114913,-79.3606359,Regent Park / Harbourfront-Toronto,1,Little Portugal
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.70531577,43.6658599,-79.31915105,-79.3831599,Church and Wellesley-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.70531577,43.6484292,-79.31915105,-79.3822802,First Canadian Place / Underground city-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.70531577,43.667967,-79.31915105,-79.3676753,St. James Town / Cabbagetown-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.70531577,43.6464352,-79.31915105,-79.374846,Stn A PO Boxes-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.70531577,43.6795626,-79.31915105,-79.3775294,Rosedale-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.70531577,43.6289467,-79.31915105,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.70531577,43.6532057,-79.31915105,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.70531577,43.6626956,-79.31915105,-79.4000493,University of Toronto / Harbord-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.70531577,43.6481985,-79.31915105,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.70531577,43.6471768,-79.31915105,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.70531577,43.6408157,-79.31915105,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.70531577,43.6505712,-79.31915105,-79.3845675,Richmond / Adelaide / King-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.70531577,43.669542,-79.31915105,-79.4225637,Christie-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.70531577,43.6579524,-79.31915105,-79.3873826,Central Bay Street-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.70531577,43.6447708,-79.31915105,-79.3733064,Berczy Park-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.70531577,43.6514939,-79.31915105,-79.3754179,St. James Town-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.70531577,43.6571618,-79.31915105,-79.3789371,"Garden District, Ryerson-Toronto",1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.70531577,43.6623015,-79.31915105,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.70531577,43.6542599,-79.31915105,-79.3606359,Regent Park / Harbourfront-Toronto,1,O'Connor-Parkview
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.68189062,43.6658599,-79.40807572,-79.3831599,Church and Wellesley-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.68189062,43.6484292,-79.40807572,-79.3822802,First Canadian Place / Underground city-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.68189062,43.667967,-79.40807572,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.68189062,43.6464352,-79.40807572,-79.374846,Stn A PO Boxes-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.68189062,43.6795626,-79.40807572,-79.3775294,Rosedale-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.68189062,43.6289467,-79.40807572,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.68189062,43.6532057,-79.40807572,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.68189062,43.6626956,-79.40807572,-79.4000493,University of Toronto / Harbord-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.68189062,43.6481985,-79.40807572,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.68189062,43.6471768,-79.40807572,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.68189062,43.6408157,-79.40807572,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.68189062,43.6505712,-79.40807572,-79.3845675,Richmond / Adelaide / King-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.68189062,43.669542,-79.40807572,-79.4225637,Christie-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.68189062,43.6579524,-79.40807572,-79.3873826,Central Bay Street-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.68189062,43.6447708,-79.40807572,-79.3733064,Berczy Park-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.68189062,43.6514939,-79.40807572,-79.3754179,St. James Town-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.68189062,43.6571618,-79.40807572,-79.3789371,"Garden District, Ryerson-Toronto",1,Casa Loma
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.68189062,43.6623015,-79.40807572,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.68189062,43.6542599,-79.40807572,-79.3606359,Regent Park / Harbourfront-Toronto,1,Casa Loma
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.75254134,43.6658599,-79.34033684,-79.3831599,Church and Wellesley-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.75254134,43.6484292,-79.34033684,-79.3822802,First Canadian Place / Underground city-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.75254134,43.667967,-79.34033684,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.75254134,43.6464352,-79.34033684,-79.374846,Stn A PO Boxes-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.75254134,43.6795626,-79.34033684,-79.3775294,Rosedale-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.75254134,43.6289467,-79.34033684,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.75254134,43.6532057,-79.34033684,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.75254134,43.6626956,-79.34033684,-79.4000493,University of Toronto / Harbord-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.75254134,43.6481985,-79.34033684,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.75254134,43.6471768,-79.34033684,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.75254134,43.6408157,-79.34033684,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.75254134,43.6505712,-79.34033684,-79.3845675,Richmond / Adelaide / King-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.75254134,43.669542,-79.34033684,-79.4225637,Christie-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.75254134,43.6579524,-79.34033684,-79.3873826,Central Bay Street-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.75254134,43.6447708,-79.34033684,-79.3733064,Berczy Park-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.75254134,43.6514939,-79.34033684,-79.3754179,St. James Town-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.75254134,43.6571618,-79.34033684,-79.3789371,"Garden District, Ryerson-Toronto",1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.75254134,43.6623015,-79.34033684,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.75254134,43.6542599,-79.34033684,-79.3606359,Regent Park / Harbourfront-Toronto,1,Parkwoods-Donalda
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.73691139,43.6658599,-79.34859824,-79.3831599,Church and Wellesley-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.73691139,43.6484292,-79.34859824,-79.3822802,First Canadian Place / Underground city-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.73691139,43.667967,-79.34859824,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.73691139,43.6464352,-79.34859824,-79.374846,Stn A PO Boxes-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.73691139,43.6795626,-79.34859824,-79.3775294,Rosedale-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.73691139,43.6289467,-79.34859824,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.73691139,43.6532057,-79.34859824,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.73691139,43.6626956,-79.34859824,-79.4000493,University of Toronto / Harbord-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.73691139,43.6481985,-79.34859824,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.73691139,43.6471768,-79.34859824,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.73691139,43.6408157,-79.34859824,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.73691139,43.6505712,-79.34859824,-79.3845675,Richmond / Adelaide / King-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.73691139,43.669542,-79.34859824,-79.4225637,Christie-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.73691139,43.6579524,-79.34859824,-79.3873826,Central Bay Street-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.73691139,43.6447708,-79.34859824,-79.3733064,Berczy Park-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.73691139,43.6514939,-79.34859824,-79.3754179,St. James Town-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.73691139,43.6571618,-79.34859824,-79.3789371,"Garden District, Ryerson-Toronto",1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.73691139,43.6623015,-79.34859824,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.73691139,43.6542599,-79.34859824,-79.3606359,Regent Park / Harbourfront-Toronto,1,Banbury-Don Mills
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.70424043,43.6658599,-79.38616006,-79.3831599,Church and Wellesley-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,36,MULTIPOLYGON,43.70424043,43.6484292,-79.38616006,-79.3822802,First Canadian Place / Underground city-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,35,MULTIPOLYGON,43.70424043,43.667967,-79.38616006,-79.3676753,St. James Town / Cabbagetown-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,34,MULTIPOLYGON,43.70424043,43.6464352,-79.38616006,-79.374846,Stn A PO Boxes-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,33,MULTIPOLYGON,43.70424043,43.6795626,-79.38616006,-79.3775294,Rosedale-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,32,MULTIPOLYGON,43.70424043,43.6289467,-79.38616006,-79.3944199,CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst  Quay / South Niagara / Island airport-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,30,MULTIPOLYGON,43.70424043,43.6532057,-79.38616006,-79.4000493,Kensington Market / Chinatown / Grange Park-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,27,MULTIPOLYGON,43.70424043,43.6626956,-79.38616006,-79.4000493,University of Toronto / Harbord-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,16,MULTIPOLYGON,43.70424043,43.6481985,-79.38616006,-79.3798169,Commerce Court / Victoria Hotel-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,13,MULTIPOLYGON,43.70424043,43.6471768,-79.38616006,-79.3815764,Toronto Dominion Centre / Design Exchange-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,10,MULTIPOLYGON,43.70424043,43.6408157,-79.38616006,-79.3817523,Harbourfront East / Union Station / Toronto Islands-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,8,MULTIPOLYGON,43.70424043,43.6505712,-79.38616006,-79.3845675,Richmond / Adelaide / King-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,7,MULTIPOLYGON,43.70424043,43.669542,-79.38616006,-79.4225637,Christie-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,6,MULTIPOLYGON,43.70424043,43.6579524,-79.38616006,-79.3873826,Central Bay Street-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,5,MULTIPOLYGON,43.70424043,43.6447708,-79.38616006,-79.3733064,Berczy Park-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,3,MULTIPOLYGON,43.70424043,43.6514939,-79.38616006,-79.3754179,St. James Town-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,2,MULTIPOLYGON,43.70424043,43.6571618,-79.38616006,-79.3789371,"Garden District, Ryerson-Toronto",1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,1,MULTIPOLYGON,43.70424043,43.6623015,-79.38616006,-79.3894938,Queen's Park / Ontario Provincial Government-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,0,MULTIPOLYGON,43.70424043,43.6542599,-79.38616006,-79.3606359,Regent Park / Harbourfront-Toronto,1,Mount Pleasant East
Downtown Toronto,Downtown Toronto,37,MULTIPOLYGON,43.70750455,43.6658599,-79.34537837,-79.3831599,Church and Wellesley-Toronto,1,Thorncliffe Park
